0.40,-0.06
0.43,-0.03
0.45,0.01
0.48,0.05
0.51,0.08
0.53,0.12
0.55,0.15
0.58,0.18
0.60,0.21
0.62,0.25
0.64,0.28
0.67,0.31
0.69,0.33
0.72,0.36
0.74,0.39
0.76,0.42
0.77,0.44
0.79,0.47
0.80,0.50
0.81,0.52
0.82,0.55
0.83,0.57
0.85,0.59
0.86,0.61
0.88,0.63
0.89,0.65
0.91,0.67
0.93,0.69
0.95,0.70
0.96,0.72
0.98,0.74
0.99,0.76
1.00,0.78
1.01,0.80
1.02,0.81
1.02,0.83
1.03,0.85
1.03,0.86
1.03,0.88
1.03,0.89
1.03,0.90
1.03,0.91
1.04,0.92
1.06,0.93
1.08,0.94
1.10,0.95
1.13,0.95
1.16,0.96
1.19,0.97
1.23,0.98
1.27,0.99
1.32,1.01
1.36,1.03
1.42,1.05
1.48,1.07
1.54,1.09
1.58,1.12
1.64,1.15
1.69,1.18
1.72,1.21
1.74,1.25
1.74,1.29
1.72,1.33
1.68,1.37
1.64,1.41
1.57,1.44
1.49,1.47
1.40,1.49
1.33,1.50
1.22,1.50
1.12,1.50
1.02,1.48
0.95,1.46
0.86,1.43
0.77,1.40
0.72,1.36
0.65,1.31
0.58,1.26
0.52,1.21
0.49,1.16
0.45,1.11
0.41,1.05
0.37,1.00
0.35,0.95
0.32,0.90
0.30,0.85
0.27,0.80
0.26,0.76
0.24,0.71
0.23,0.67
0.21,0.63
0.20,0.59
0.19,0.56
0.18,0.53
0.17,0.49
0.17,0.46
0.16,0.44
0.16,0.41
0.15,0.39
0.15,0.36
0.15,0.34
0.16,0.32
0.16,0.30
0.16,0.29
0.17,0.27
0.18,0.26
0.18,0.25
0.19,0.24
0.20,0.23
0.21,0.23
0.22,0.22
0.24,0.22
0.25,0.22
0.27,0.22
0.28,0.22
0.30,0.22
0.33,0.22
0.37,0.22
0.40,0.23
0.44,0.24
0.48,0.24
0.52,0.26
0.54,0.27
0.58,0.29
0.62,0.31
0.64,0.33
0.67,0.35
0.71,0.37
0.74,0.39
0.76,0.42
0.79,0.44
0.82,0.47
0.85,0.49
0.87,0.52
0.91,0.55
0.95,0.57
0.99,0.60
1.02,0.62
1.06,0.65
1.10,0.68
1.14,0.71
1.16,0.74
1.20,0.77
1.24,0.80
1.27,0.83
1.28,0.87
1.30,0.90
1.31,0.93
1.32,0.97
1.31,1.00
1.31,1.03
1.30,1.05
1.29,1.08
1.28,1.10
1.27,1.12
1.26,1.13
1.26,1.14
1.26,1.15
1.26,1.16
1.26,1.17
1.27,1.18
1.27,1.18
1.27,1.19
1.28,1.20
1.28,1.20
1.28,1.21
1.28,1.21
1.28,1.22
1.28,1.22
1.28,1.23
1.28,1.23
1.28,1.23
1.28,1.24
1.27,1.24
1.27,1.24
1.27,1.24
1.27,1.24
1.26,1.24
1.26,1.25
1.26,1.25
1.26,1.25
1.26,1.25
1.26,1.24
1.27,1.24
1.27,1.24
1.28,1.24
1.28,1.24
1.28,1.24
1.28,1.25
1.27,1.25
1.27,1.25
1.26,1.25
1.25,1.25
1.24,1.25
1.22,1.25
1.21,1.25
1.19,1.25
1.18,1.24
1.16,1.24
1.15,1.23
1.13,1.23
1.12,1.22
1.10,1.21
1.10,1.20
1.08,1.19
1.08,1.18
1.07,1.18
1.06,1.16
1.05,1.16
1.04,1.15
1.04,1.14
1.03,1.13
1.02,1.12
1.01,1.11
1.00,1.10
0.98,1.09
0.96,1.08
0.92,1.08
0.89,1.07
0.85,1.06
0.80,1.05
0.76,1.03
0.73,1.02
0.69,1.00
0.65,0.98
0.61,0.95
0.58,0.93
0.54,0.90
0.50,0.87
0.46,0.85
0.44,0.82
0.39,0.79
0.35,0.76
0.32,0.73
0.28,0.70
0.23,0.67
0.19,0.64
0.16,0.60
0.12,0.57
0.08,0.54
0.04,0.50
0.01,0.47
-0.03,0.43
-0.07,0.40
-0.10,0.36
-0.13,0.32
-0.17,0.29
-0.22,0.26
-0.27,0.22
-0.30,0.18
-0.34,0.15
-0.38,0.11
-0.42,0.07
-0.44,0.04
-0.48,-0.00
-0.51,-0.04
-0.54,-0.08
-0.56,-0.12
-0.59,-0.15
-0.61,-0.19
-0.62,-0.22
-0.63,-0.26
-0.64,-0.29
-0.64,-0.32
-0.64,-0.35
-0.65,-0.38
-0.65,-0.40
-0.66,-0.42
-0.68,-0.44
-0.69,-0.46
-0.70,-0.48
-0.72,-0.50
-0.73,-0.51
-0.74,-0.53
-0.76,-0.55
-0.79,-0.56
-0.81,-0.58
-0.83,-0.59
-0.87,-0.61
-0.91,-0.63
-0.96,-0.64
-0.99,-0.66
-1.04,-0.68
-1.10,-0.70
-1.17,-0.72
-1.23,-0.75
-1.27,-0.78
-1.33,-0.81
-1.40,-0.84
-1.46,-0.88
-1.50,-0.92
-1.55,-0.96
-1.60,-1.00
-1.65,-1.05
-1.68,-1.09
-1.72,-1.14
-1.76,-1.18
-1.79,-1.22
-1.81,-1.27
-1.83,-1.31
-1.85,-1.35
-1.87,-1.39
-1.89,-1.43
-1.91,-1.47
-1.92,-1.50
-1.94,-1.54
-1.95,-1.57
-1.97,-1.60
-1.98,-1.63
-2.00,-1.66
-2.01,-1.68
-2.03,-1.71
-2.04,-1.73
-2.05,-1.76
-2.06,-1.78
-2.08,-1.80
-2.09,-1.82
-2.11,-1.84
-2.12,-1.86
-2.13,-1.88
-2.15,-1.90
-2.16,-1.92
-2.17,-1.93
-2.17,-1.95
-2.18,-1.97
-2.19,-1.98
-2.19,-2.00
-2.20,-2.01
-2.21,-2.03
-2.22,-2.04
-2.23,-2.05
-2.23,-2.06
-2.24,-2.07
-2.25,-2.08
-2.26,-2.09
-2.27,-2.11
-2.27,-2.12
-2.27,-2.13
-2.28,-2.14
-2.28,-2.15
-2.28,-2.16
-2.28,-2.16
-2.28,-2.17
-2.28,-2.18
-2.28,-2.19
-2.28,-2.19
-2.28,-2.20
-2.28,-2.20
-2.28,-2.21
-2.28,-2.21
-2.28,-2.21
-2.28,-2.22
-2.28,-2.22
-2.27,-2.22
-2.27,-2.22
-2.26,-2.23
-2.25,-2.23
-2.24,-2.23
-2.22,-2.23
-2.20,-2.23
-2.17,-2.23
-2.14,-2.23
-2.11,-2.22
-2.08,-2.22
-2.04,-2.21
-2.00,-2.20
-1.96,-2.19
-1.93,-2.17
-1.88,-2.16
-1.84,-2.14
-1.79,-2.12
-1.76,-2.09
-1.72,-2.07
-1.68,-2.04
-1.64,-2.01
-1.62,-1.98
-1.58,-1.96
-1.54,-1.93
-1.51,-1.90
-1.47,-1.86
-1.44,-1.83
-1.41,-1.80
-1.37,-1.77
-1.33,-1.74
-1.31,-1.71
-1.27,-1.67
-1.24,-1.64
-1.20,-1.61
-1.18,-1.57
-1.14,-1.54
-1.10,-1.51
-1.06,-1.48
-1.04,-1.44
-0.99,-1.41
-0.95,-1.38
-0.91,-1.35
-0.88,-1.31
-0.83,-1.28
-0.79,-1.24
-0.75,-1.21
-0.72,-1.17
-0.67,-1.14
-0.63,-1.10
-0.59,-1.07
-0.56,-1.03
-0.52,-0.99
-0.49,-0.95
-0.45,-0.92
-0.43,-0.88
-0.39,-0.84
-0.35,-0.81
-0.31,-0.77
-0.28,-0.73
-0.24,-0.70
-0.19,-0.66
-0.14,-0.63
-0.11,-0.59
-0.06,-0.56
-0.01,-0.52
0.04,-0.48
0.08,-0.44
0.13,-0.40
0.17,-0.36
0.22,-0.32
0.25,-0.28
0.29,-0.24
0.33,-0.20
0.37,-0.16
0.40,-0.12
0.44,-0.08
0.47,-0.04
0.51,0.00
0.53,0.04
0.57,0.08
0.60,0.12
0.63,0.16
0.65,0.20
0.68,0.23
0.71,0.27
0.74,0.30
0.76,0.34
0.79,0.37
0.82,0.41
0.85,0.44
0.87,0.47
0.89,0.50
0.91,0.53
0.93,0.56
0.93,0.60
0.95,0.62
0.96,0.65
0.97,0.68
0.98,0.70
1.00,0.73
1.02,0.75
1.03,0.77
1.06,0.79
1.09,0.81
1.12,0.82
1.14,0.84
1.16,0.87
1.19,0.89
1.21,0.91
1.23,0.93
1.25,0.95
1.27,0.98
1.29,1.00
1.30,1.02
1.31,1.04
1.32,1.06
1.32,1.08
1.33,1.10
1.33,1.12
1.33,1.14
1.33,1.16
1.32,1.17
1.31,1.19
1.29,1.20
1.27,1.21
1.26,1.22
1.24,1.23
1.22,1.23
1.21,1.23
1.19,1.23
1.17,1.23
1.15,1.23
1.14,1.23
1.11,1.22
1.08,1.21
1.05,1.21
1.03,1.20
1.00,1.19
0.98,1.17
0.95,1.16
0.94,1.14
0.92,1.13
0.90,1.11
0.88,1.09
0.87,1.08
0.85,1.06
0.83,1.04
0.81,1.03
0.79,1.01
0.76,0.99
0.72,0.98
0.70,0.96
0.65,0.94
0.61,0.92
0.56,0.90
0.52,0.88
0.47,0.85
0.43,0.83
0.38,0.80
0.35,0.77
0.31,0.74
0.27,0.71
0.23,0.67
0.21,0.64
0.18,0.60
0.16,0.57
0.15,0.53
0.14,0.50
0.13,0.47
0.13,0.44
0.13,0.41
0.13,0.38
0.13,0.35
0.14,0.33
0.15,0.31
0.16,0.29
0.18,0.28
0.20,0.26
0.21,0.25
0.23,0.24
0.26,0.24
0.28,0.23
0.30,0.23
0.33,0.23
0.36,0.23
0.39,0.24
0.41,0.24
0.45,0.25
0.48,0.26
0.51,0.27
0.53,0.29
0.56,0.30
0.59,0.32
0.62,0.34
0.64,0.36
0.66,0.38
0.68,0.40
0.70,0.42
0.71,0.44
0.73,0.46
0.75,0.48
0.77,0.50
0.78,0.52
0.80,0.54
0.82,0.56
0.84,0.58
0.86,0.60
0.89,0.62
0.92,0.64
0.94,0.66
0.97,0.68
1.00,0.70
1.03,0.72
1.06,0.74
1.09,0.76
1.13,0.78
1.17,0.81
1.19,0.83
1.23,0.86
1.27,0.88
1.31,0.91
1.33,0.94
1.37,0.96
1.41,0.99
1.45,1.02
1.47,1.05
1.51,1.08
1.54,1.11
1.56,1.14
1.58,1.18
1.61,1.21
1.63,1.24
1.64,1.27
1.66,1.30
1.67,1.33
1.69,1.35
1.69,1.38
1.70,1.41
1.71,1.43
1.71,1.45
1.71,1.47
1.71,1.50
1.72,1.51
1.72,1.53
1.72,1.55
1.72,1.56
1.72,1.57
1.72,1.58
1.72,1.59
1.73,1.60
1.74,1.61
1.74,1.62
1.75,1.63
1.76,1.64
1.76,1.64
1.77,1.65
1.77,1.66
1.77,1.67
1.78,1.67
1.78,1.68
1.77,1.69
1.77,1.69
1.77,1.70
1.77,1.70
1.76,1.71
1.75,1.71
1.75,1.72
1.74,1.72
1.74,1.72
1.73,1.72
1.72,1.72
1.72,1.72
1.71,1.72
1.71,1.72
1.70,1.71
1.69,1.71
1.68,1.71
1.66,1.71
1.65,1.70
1.64,1.70
1.62,1.70
1.61,1.69
1.60,1.68
1.59,1.68
1.57,1.67
1.54,1.66
1.52,1.65
1.50,1.64
1.46,1.63
1.43,1.62
1.40,1.61
1.36,1.60
1.32,1.58
1.27,1.56
1.24,1.54
1.19,1.52
1.14,1.50
1.10,1.48
1.06,1.45
1.02,1.42
0.97,1.39
0.93,1.36
0.90,1.33
0.85,1.29
0.81,1.26
0.76,1.23
0.73,1.19
0.69,1.15
0.65,1.12
0.61,1.08
0.58,1.05
0.53,1.01
0.49,0.97
0.45,0.94
0.42,0.90
0.38,0.86
0.33,0.82
0.30,0.78
0.26,0.75
0.22,0.71
0.17,0.67
0.15,0.63
0.11,0.59
0.07,0.56
0.03,0.52
0.01,0.48
-0.01,0.44
-0.03,0.40
-0.04,0.36
-0.04,0.33
-0.05,0.29
-0.06,0.26
-0.07,0.23
-0.07,0.20
-0.09,0.18
-0.11,0.16
-0.14,0.14
-0.16,0.12
-0.19,0.10
-0.23,0.08
-0.26,0.06
-0.29,0.03
-0.32,0.01
-0.36,-0.01
-0.40,-0.04
-0.43,-0.07
-0.47,-0.09
-0.51,-0.12
-0.55,-0.15
-0.59,-0.17
-0.64,-0.20
-0.70,-0.23
-0.76,-0.26
-0.80,-0.29
-0.86,-0.33
-0.93,-0.36
-1.00,-0.40
-1.05,-0.44
-1.12,-0.48
-1.19,-0.53
-1.26,-0.57
-1.31,-0.62
-1.38,-0.67
-1.44,-0.72
-1.50,-0.77
-1.54,-0.83
-1.59,-0.88
-1.64,-0.93
-1.69,-0.99
-1.71,-1.04
-1.75,-1.10
-1.78,-1.15
-1.81,-1.20
-1.83,-1.25
-1.85,-1.30
-1.86,-1.34
-1.87,-1.39
-1.87,-1.43
-1.87,-1.47
-1.86,-1.51
-1.85,-1.54
-1.83,-1.57
-1.81,-1.60
-1.79,-1.62
-1.77,-1.64
-1.75,-1.66
-1.73,-1.67
-1.71,-1.68
-1.68,-1.68
-1.67,-1.69
-1.65,-1.69
-1.63,-1.69
-1.61,-1.68
-1.60,-1.68
-1.59,-1.67
-1.57,-1.67
-1.56,-1.66
-1.56,-1.65
-1.55,-1.64
-1.54,-1.63
-1.54,-1.62
-1.54,-1.62
-1.54,-1.61
-1.55,-1.60
-1.56,-1.59
-1.57,-1.58
-1.58,-1.57
-1.60,-1.57
-1.63,-1.57
-1.65,-1.56
-1.67,-1.56
-1.71,-1.56
-1.75,-1.57
-1.79,-1.57
-1.82,-1.58
-1.86,-1.59
-1.90,-1.60
-1.95,-1.62
-1.98,-1.64
-2.02,-1.66
-2.06,-1.68
-2.10,-1.70
-2.12,-1.73
-2.15,-1.76
-2.17,-1.78
-2.19,-1.81
-2.20,-1.84
-2.21,-1.87
-2.22,-1.90
-2.22,-1.92
-2.21,-1.95
-2.21,-1.97
-2.20,-1.99
-2.18,-2.01
-2.17,-2.03
-2.15,-2.04
-2.12,-2.05
-2.09,-2.06
-2.07,-2.07
-2.05,-2.07
-2.02,-2.08
-2.00,-2.07
-1.99,-2.07
-1.97,-2.06
-1.96,-2.06
-1.94,-2.05
-1.94,-2.04
-1.93,-2.03
-1.93,-2.02
-1.93,-2.01
-1.93,-2.00
-1.93,-1.99
-1.93,-1.98
-1.92,-1.97
-1.92,-1.96
-1.92,-1.96
-1.91,-1.95
-1.90,-1.95
-1.89,-1.94
-1.88,-1.94
-1.88,-1.93
-1.87,-1.92
-1.86,-1.92
-1.85,-1.91
-1.84,-1.90
-1.82,-1.90
-1.80,-1.89
-1.79,-1.89
-1.76,-1.88
-1.73,-1.87
-1.70,-1.86
-1.69,-1.85
-1.66,-1.84
-1.63,-1.82
-1.60,-1.81
-1.58,-1.79
-1.54,-1.78
-1.51,-1.76
-1.47,-1.74
-1.44,-1.72
-1.40,-1.70
-1.36,-1.68
-1.31,-1.66
-1.28,-1.63
-1.23,-1.61
-1.18,-1.58
-1.13,-1.55
-1.09,-1.52
-1.04,-1.49
-0.99,-1.46
-0.94,-1.42
-0.91,-1.39
-0.86,-1.35
-0.81,-1.31
-0.75,-1.27
-0.72,-1.23
-0.66,-1.20
-0.60,-1.16
-0.54,-1.12
-0.47,-1.07
-0.43,-1.03
-0.36,-0.99
-0.30,-0.94
-0.23,-0.89
-0.19,-0.84
-0.12,-0.79
-0.05,-0.74
0.02,-0.69
0.06,-0.64
0.12,-0.59
0.18,-0.53
0.24,-0.48
0.28,-0.42
0.34,-0.37
0.40,-0.31
0.46,-0.26
0.50,-0.20
0.56,-0.15
0.62,-0.09
0.68,-0.04
0.72,0.02
0.77,0.07
0.82,0.12
0.87,0.18
0.90,0.23
0.95,0.29
0.99,0.34
1.01,0.39
1.04,0.44
1.07,0.49
1.09,0.54
1.10,0.59
1.13,0.63
1.15,0.67
1.17,0.71
1.19,0.75
1.22,0.79
1.25,0.82
1.29,0.85
1.31,0.89
1.34,0.92
1.38,0.95
1.41,0.98
1.43,1.01
1.46,1.05
1.48,1.08
1.50,1.11
1.52,1.14
1.53,1.17
1.54,1.20
1.55,1.23
1.56,1.26
1.57,1.28
1.58,1.30
1.58,1.33
1.59,1.35
1.59,1.37
1.59,1.39
1.59,1.40
1.59,1.42
1.59,1.43
1.58,1.45
1.58,1.46
1.57,1.47
1.54,1.48
1.51,1.49
1.49,1.50
1.47,1.50
1.46,1.50
1.43,1.50
1.41,1.50
1.36,1.49
1.30,1.49
1.24,1.48
1.20,1.47
1.13,1.46
1.07,1.44
1.03,1.42
0.98,1.39
0.93,1.36
0.89,1.33
0.86,1.30
0.82,1.26
0.79,1.23
0.76,1.19
0.74,1.16
0.71,1.12
0.69,1.09
0.67,1.05
0.66,1.02
0.64,0.99
0.63,0.96
0.62,0.93
0.62,0.90
0.62,0.87
0.62,0.85
0.63,0.82
0.64,0.80
0.65,0.78
0.66,0.77
0.67,0.75
0.68,0.74
0.70,0.73
0.72,0.72
0.73,0.72
0.75,0.71
0.78,0.71
0.80,0.71
0.82,0.71
0.85,0.71
0.89,0.72
0.92,0.72
0.95,0.73
0.99,0.74
1.03,0.76
1.07,0.77
1.10,0.79
1.14,0.81
1.18,0.83
1.22,0.85
1.25,0.87
1.29,0.90
1.33,0.93
1.37,0.95
1.39,0.98
1.43,1.01
1.46,1.04
1.49,1.07
1.51,1.10
1.54,1.13
1.57,1.16
1.59,1.19
1.63,1.22
1.67,1.25
1.71,1.28
1.74,1.31
1.78,1.34
1.81,1.37
1.85,1.40
1.87,1.43
1.91,1.47
1.96,1.50
2.01,1.53
2.05,1.56
2.09,1.59
2.12,1.63
2.15,1.66
2.17,1.70
2.19,1.74
2.21,1.77
2.24,1.81
2.25,1.84
2.26,1.87
2.26,1.90
2.26,1.93
2.26,1.96
2.25,1.99
2.23,2.01
2.21,2.04
2.19,2.05
2.16,2.07
2.13,2.08
2.11,2.09
2.07,2.10
2.03,2.10
1.99,2.10
1.96,2.10
1.92,2.09
1.88,2.08
1.85,2.07
1.83,2.05
1.81,2.03
1.78,2.02
1.76,2.00
1.75,1.98
1.73,1.96
1.72,1.94
1.70,1.92
1.69,1.90
1.67,1.88
1.66,1.86
1.65,1.84
1.65,1.82
1.64,1.81
1.63,1.79
1.63,1.77
1.62,1.76
1.61,1.74
1.60,1.73
1.60,1.72
1.59,1.71
1.59,1.69
1.58,1.68
1.57,1.67
1.55,1.66
1.52,1.65
1.49,1.64
1.46,1.63
1.40,1.63
1.34,1.61
1.27,1.60
1.22,1.58
1.14,1.56
1.04,1.54
0.94,1.51
0.86,1.48
0.74,1.44
0.60,1.40
0.45,1.36
0.34,1.30
0.19,1.24
0.04,1.18
-0.11,1.10
-0.21,1.02
-0.35,0.94
-0.48,0.84
-0.56,0.75
-0.68,0.65
-0.79,0.55
-0.89,0.45
-0.96,0.34
-1.05,0.24
-1.13,0.14
-1.21,0.04
-1.25,-0.06
-1.32,-0.16
-1.37,-0.26
-1.43,-0.35
-1.47,-0.44
-1.52,-0.52
-1.57,-0.61
-1.61,-0.69
-1.66,-0.76
-1.69,-0.84
-1.73,-0.91
-1.77,-0.97
-1.81,-1.04
-1.83,-1.10
-1.86,-1.17
-1.89,-1.23
-1.92,-1.28
-1.94,-1.34
-1.97,-1.39
-2.00,-1.43
-2.05,-1.48
-2.09,-1.52
-2.15,-1.56
-2.21,-1.60
-2.27,-1.64
-2.31,-1.69
-2.37,-1.73
-2.43,-1.77
-2.47,-1.82
-2.50,-1.87
-2.54,-1.92
-2.58,-1.97
-2.61,-2.02
-2.64,-2.06
-2.67,-2.11
-2.70,-2.15
-2.73,-2.19
-2.74,-2.23
-2.77,-2.27
-2.79,-2.31
-2.81,-2.35
-2.83,-2.38
-2.85,-2.42
-2.88,-2.45
-2.90,-2.48
-2.92,-2.51
-2.94,-2.54
-2.95,-2.57
-2.96,-2.60
-2.97,-2.63
-2.98,-2.66
-2.98,-2.68
-2.97,-2.71
-2.96,-2.73
-2.94,-2.75
-2.92,-2.77
-2.91,-2.78
-2.90,-2.80
-2.88,-2.81
-2.88,-2.81
-2.88,-2.82
-2.88,-2.82
-2.89,-2.82
-2.91,-2.82
-2.92,-2.82
-2.94,-2.82
-2.96,-2.82
-2.98,-2.83
-2.99,-2.83
-3.01,-2.84
-3.02,-2.85
-3.02,-2.86
-3.02,-2.87
-3.01,-2.88
-3.00,-2.89
-2.98,-2.90
-2.95,-2.91
-2.91,-2.91
-2.89,-2.92
-2.84,-2.92
-2.79,-2.92
-2.74,-2.91
-2.70,-2.90
-2.64,-2.89
-2.58,-2.88
-2.51,-2.86
-2.46,-2.84
-2.39,-2.82
-2.31,-2.79
-2.23,-2.76
-2.18,-2.72
-2.10,-2.68
-2.02,-2.64
-1.93,-2.60
-1.88,-2.55
-1.79,-2.50
-1.70,-2.45
-1.61,-2.40
-1.56,-2.34
-1.47,-2.28
-1.39,-2.22
-1.30,-2.16
-1.25,-2.09
-1.18,-2.03
-1.11,-1.96
-1.05,-1.89
-0.99,-1.82
-0.95,-1.76
-0.89,-1.69
-0.84,-1.62
-0.80,-1.56
-0.77,-1.49
-0.72,-1.43
-0.68,-1.37
-0.64,-1.31
-0.61,-1.26
-0.56,-1.20
-0.52,-1.15
-0.47,-1.10
-0.44,-1.05
-0.40,-1.00
-0.35,-0.95
-0.31,-0.90
-0.28,-0.85
-0.25,-0.80
-0.21,-0.76
-0.18,-0.71
-0.15,-0.67
-0.12,-0.62
-0.09,-0.58
-0.05,-0.54
-0.03,-0.50
0.01,-0.46
0.06,-0.43
0.11,-0.39
0.14,-0.35
0.21,-0.32
0.27,-0.28
0.35,-0.24
0.41,-0.20
0.50,-0.16
0.60,-0.12
0.71,-0.08
0.79,-0.03
0.90,0.03
1.03,0.08
1.15,0.14
1.23,0.21
1.35,0.28
1.47,0.36
1.58,0.43
1.65,0.52
1.76,0.60
1.86,0.68
1.95,0.77
2.00,0.86
2.08,0.95
2.15,1.04
2.22,1.12
2.26,1.21
2.32,1.30
2.37,1.38
2.41,1.46
2.46,1.54
2.51,1.61
2.55,1.68
2.58,1.75
2.62,1.82
2.66,1.88
2.68,1.95
2.69,2.01
2.70,2.07
2.69,2.12
2.67,2.18
2.64,2.23
2.59,2.27
2.53,2.31
2.45,2.35
2.40,2.37
2.31,2.39
2.21,2.40
2.10,2.40
2.03,2.40
1.91,2.38
1.80,2.36
1.68,2.33
1.60,2.29
1.49,2.25
1.38,2.20
1.31,2.15
1.22,2.09
1.15,2.02
1.08,1.96
1.05,1.89
1.00,1.82
0.97,1.75
0.95,1.68
0.94,1.61
0.94,1.55
0.94,1.49
0.94,1.44
0.95,1.39
0.96,1.34
0.97,1.30
0.99,1.26
1.01,1.23
1.03,1.20
1.07,1.18
1.10,1.16
1.12,1.14
1.16,1.13
1.19,1.12
1.23,1.11
1.25,1.11
1.28,1.12
1.31,1.12
1.33,1.13
1.35,1.14
1.37,1.15
1.39,1.17
1.40,1.18
1.42,1.20
1.43,1.21
1.44,1.23
1.45,1.24
1.46,1.26
1.47,1.27
1.47,1.29
1.47,1.30
1.48,1.31
1.49,1.33
1.50,1.34
1.51,1.35
1.54,1.36
1.60,1.37
1.69,1.37
1.74,1.39
1.78,1.40
1.80,1.42
1.81,1.45
1.82,1.47
1.85,1.50
1.90,1.53
1.94,1.56
2.01,1.58
2.09,1.60
2.17,1.62
2.23,1.65
2.31,1.68
2.39,1.72
2.46,1.76
2.50,1.81
2.56,1.86
2.61,1.91
2.66,1.96
2.70,2.02
2.76,2.07
2.81,2.12
2.86,2.16
2.89,2.22
2.92,2.27
2.95,2.32
2.97,2.37
2.98,2.41
2.98,2.46
2.98,2.51
2.96,2.55
2.93,2.59
2.89,2.63
2.82,2.66
2.77,2.68
2.69,2.71
2.59,2.72
2.47,2.73
2.39,2.73
2.26,2.72
2.12,2.70
1.96,2.68
1.86,2.64
1.70,2.60
1.54,2.55
1.39,2.49
1.29,2.41
1.14,2.34
1.02,2.25
0.91,2.16
0.85,2.07
0.77,1.97
0.71,1.87
0.67,1.77
0.64,1.67
0.62,1.58
0.60,1.50
0.58,1.41
0.57,1.33
0.56,1.26
0.54,1.20
0.52,1.14
0.49,1.08
0.46,1.03
0.43,0.98
0.41,0.94
0.36,0.89
0.31,0.85
0.26,0.81
0.21,0.76
0.13,0.72
0.03,0.68
-0.09,0.64
-0.18,0.60
-0.32,0.55
-0.47,0.50
-0.62,0.44
-0.72,0.38
-0.87,0.30
-1.01,0.22
-1.14,0.14
-1.22,0.05
-1.33,-0.05
-1.44,-0.14
-1.54,-0.24
-1.60,-0.34
-1.68,-0.44
-1.75,-0.54
-1.82,-0.63
-1.87,-0.73
-1.93,-0.82
-2.00,-0.91
-2.08,-1.00
-2.13,-1.08
-2.20,-1.16
-2.27,-1.24
-2.33,-1.32
-2.37,-1.40
-2.43,-1.48
-2.48,-1.56
-2.52,-1.63
-2.54,-1.71
-2.57,-1.78
-2.59,-1.84
-2.60,-1.91
-2.60,-1.97
-2.60,-2.03
-2.61,-2.08
-2.61,-2.13
-2.62,-2.17
-2.63,-2.21
-2.65,-2.24
-2.68,-2.27
-2.70,-2.30
-2.72,-2.33
-2.75,-2.36
-2.78,-2.39
-2.82,-2.42
-2.84,-2.44
-2.89,-2.47
-2.93,-2.50
-2.98,-2.52
-3.01,-2.55
-3.05,-2.58
-3.08,-2.61
-3.11,-2.65
-3.13,-2.68
-3.15,-2.71
-3.16,-2.75
-3.17,-2.78
-3.17,-2.81
-3.17,-2.84
-3.16,-2.87
-3.15,-2.89
-3.14,-2.92
-3.12,-2.94
-3.09,-2.96
-3.06,-2.97
-3.03,-2.98
-3.00,-2.99
-2.97,-3.00
-2.94,-3.00
-2.93,-2.99
-2.92,-2.99
-2.92,-2.98
-2.94,-2.97
-2.95,-2.96
-2.98,-2.95
-3.01,-2.94
-3.05,-2.94
-3.08,-2.93
-3.13,-2.93
-3.17,-2.94
-3.21,-2.95
-3.23,-2.96
-3.25,-2.97
-3.26,-2.99
-3.27,-3.01
-3.26,-3.03
-3.25,-3.05
-3.22,-3.06
-3.18,-3.08
-3.13,-3.10
-3.09,-3.10
-3.04,-3.11
-2.98,-3.11
-2.91,-3.11
-2.87,-3.10
-2.80,-3.09
-2.74,-3.07
-2.67,-3.05
-2.62,-3.02
-2.55,-3.00
-2.47,-2.97
-2.39,-2.94
-2.33,-2.90
-2.24,-2.86
-2.15,-2.82
-2.06,-2.77
-2.01,-2.72
-1.93,-2.67
-1.85,-2.61
-1.77,-2.56
-1.72,-2.49
-1.65,-2.43
-1.58,-2.37
-1.50,-2.31
-1.45,-2.25
-1.36,-2.18
-1.28,-2.12
-1.18,-2.06
-1.12,-1.99
-1.02,-1.93
-0.92,-1.86
-0.82,-1.80
-0.75,-1.72
-0.65,-1.65
-0.55,-1.58
-0.45,-1.50
-0.39,-1.42
-0.29,-1.34
-0.19,-1.26
-0.09,-1.18
-0.00,-1.10
0.06,-1.01
0.15,-0.93
0.24,-0.85
0.33,-0.76
0.39,-0.68
0.48,-0.59
0.56,-0.51
0.65,-0.43
0.70,-0.34
0.78,-0.26
0.85,-0.18
0.93,-0.10
0.98,-0.02
1.05,0.06
1.12,0.14
1.17,0.22
1.23,0.29
1.30,0.37
1.36,0.44
1.40,0.51
1.46,0.58
1.51,0.65
1.57,0.72
1.61,0.79
1.66,0.86
1.71,0.92
1.76,0.98
1.79,1.04
1.85,1.10
1.90,1.16
1.95,1.22
1.98,1.27
2.03,1.33
2.08,1.38
2.14,1.44
2.17,1.49
2.23,1.54
2.28,1.59
2.34,1.64
2.38,1.69
2.44,1.74
2.51,1.79
2.56,1.84
2.63,1.90
2.70,1.95
2.77,2.00
2.81,2.05
2.88,2.11
2.93,2.16
2.97,2.22
2.99,2.28
3.01,2.34
3.01,2.40
2.99,2.45
2.96,2.50
2.90,2.55
2.81,2.60
2.71,2.63
2.63,2.66
2.51,2.68
2.36,2.69
2.20,2.69
2.10,2.68
1.95,2.65
1.80,2.62
1.63,2.57
1.51,2.52
1.33,2.46
1.15,2.39
0.98,2.31
0.87,2.22
0.72,2.13
0.58,2.03
